,img,tgt,scan_id,slice_id,patient,source,crop_nr
17327,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_171.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_171.npy,MyoSegmenTUM_021,171,MyoSegmenTUM_021,MyoSegmenTUM,0
17328,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_098.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_098.npy,MyoSegmenTUM_021,98,MyoSegmenTUM_021,MyoSegmenTUM,2
17329,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_033.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_033.npy,MyoSegmenTUM_021,33,MyoSegmenTUM_021,MyoSegmenTUM,2
17330,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_034.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_034.npy,MyoSegmenTUM_021,34,MyoSegmenTUM_021,MyoSegmenTUM,1
17331,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_204.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_204.npy,MyoSegmenTUM_021,204,MyoSegmenTUM_021,MyoSegmenTUM,3
17332,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_217.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_217.npy,MyoSegmenTUM_021,217,MyoSegmenTUM_021,MyoSegmenTUM,3
17333,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_076.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_076.npy,MyoSegmenTUM_021,76,MyoSegmenTUM_021,MyoSegmenTUM,1
17334,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_065.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_065.npy,MyoSegmenTUM_021,65,MyoSegmenTUM_021,MyoSegmenTUM,3
17335,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_198.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_198.npy,MyoSegmenTUM_021,198,MyoSegmenTUM_021,MyoSegmenTUM,3
17336,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_031.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_031.npy,MyoSegmenTUM_021,31,MyoSegmenTUM_021,MyoSegmenTUM,2
17337,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_085.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_085.npy,MyoSegmenTUM_021,85,MyoSegmenTUM_021,MyoSegmenTUM,1
17338,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_088.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_088.npy,MyoSegmenTUM_021,88,MyoSegmenTUM_021,MyoSegmenTUM,2
17339,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_099.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_099.npy,MyoSegmenTUM_021,99,MyoSegmenTUM_021,MyoSegmenTUM,0
17340,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_145.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_145.npy,MyoSegmenTUM_021,145,MyoSegmenTUM_021,MyoSegmenTUM,3
17341,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_144.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_144.npy,MyoSegmenTUM_021,144,MyoSegmenTUM_021,MyoSegmenTUM,3
17342,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_218.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_218.npy,MyoSegmenTUM_021,218,MyoSegmenTUM_021,MyoSegmenTUM,4
17343,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image021/slice_118.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image021/slice_118.npy,MyoSegmenTUM_021,118,MyoSegmenTUM_021,MyoSegmenTUM,2
17565,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_009.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_009.npy,MyoSegmenTUM_026,9,MyoSegmenTUM_026,MyoSegmenTUM,1
17566,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_192.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_192.npy,MyoSegmenTUM_026,192,MyoSegmenTUM_026,MyoSegmenTUM,0
17567,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_183.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_183.npy,MyoSegmenTUM_026,183,MyoSegmenTUM_026,MyoSegmenTUM,2
17568,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_202.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_202.npy,MyoSegmenTUM_026,202,MyoSegmenTUM_026,MyoSegmenTUM,4
17569,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_191.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_191.npy,MyoSegmenTUM_026,191,MyoSegmenTUM_026,MyoSegmenTUM,0
17570,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_011.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_011.npy,MyoSegmenTUM_026,11,MyoSegmenTUM_026,MyoSegmenTUM,4
17571,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_150.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_150.npy,MyoSegmenTUM_026,150,MyoSegmenTUM_026,MyoSegmenTUM,0
17572,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_113.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_113.npy,MyoSegmenTUM_026,113,MyoSegmenTUM_026,MyoSegmenTUM,3
17573,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_039.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_039.npy,MyoSegmenTUM_026,39,MyoSegmenTUM_026,MyoSegmenTUM,3
17574,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_175.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_175.npy,MyoSegmenTUM_026,175,MyoSegmenTUM_026,MyoSegmenTUM,4
17575,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_028.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_028.npy,MyoSegmenTUM_026,28,MyoSegmenTUM_026,MyoSegmenTUM,1
17576,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_156.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_156.npy,MyoSegmenTUM_026,156,MyoSegmenTUM_026,MyoSegmenTUM,3
17577,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_138.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_138.npy,MyoSegmenTUM_026,138,MyoSegmenTUM_026,MyoSegmenTUM,0
17578,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_197.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_197.npy,MyoSegmenTUM_026,197,MyoSegmenTUM_026,MyoSegmenTUM,2
17579,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_153.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_153.npy,MyoSegmenTUM_026,153,MyoSegmenTUM_026,MyoSegmenTUM,3
17580,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_081.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_081.npy,MyoSegmenTUM_026,81,MyoSegmenTUM_026,MyoSegmenTUM,1
17581,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_179.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_179.npy,MyoSegmenTUM_026,179,MyoSegmenTUM_026,MyoSegmenTUM,0
17582,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_159.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_159.npy,MyoSegmenTUM_026,159,MyoSegmenTUM_026,MyoSegmenTUM,0
17583,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_063.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_063.npy,MyoSegmenTUM_026,63,MyoSegmenTUM_026,MyoSegmenTUM,4
17584,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_024.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_024.npy,MyoSegmenTUM_026,24,MyoSegmenTUM_026,MyoSegmenTUM,4
17585,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_152.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_152.npy,MyoSegmenTUM_026,152,MyoSegmenTUM_026,MyoSegmenTUM,4
17586,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_146.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_146.npy,MyoSegmenTUM_026,146,MyoSegmenTUM_026,MyoSegmenTUM,0
17587,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_008.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_008.npy,MyoSegmenTUM_026,8,MyoSegmenTUM_026,MyoSegmenTUM,3
17588,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_071.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_071.npy,MyoSegmenTUM_026,71,MyoSegmenTUM_026,MyoSegmenTUM,4
17589,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_127.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_127.npy,MyoSegmenTUM_026,127,MyoSegmenTUM_026,MyoSegmenTUM,2
17590,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_103.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_103.npy,MyoSegmenTUM_026,103,MyoSegmenTUM_026,MyoSegmenTUM,4
17591,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_022.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_022.npy,MyoSegmenTUM_026,22,MyoSegmenTUM_026,MyoSegmenTUM,0
17592,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_017.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_017.npy,MyoSegmenTUM_026,17,MyoSegmenTUM_026,MyoSegmenTUM,3
17593,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_064.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_064.npy,MyoSegmenTUM_026,64,MyoSegmenTUM_026,MyoSegmenTUM,2
17594,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_203.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_203.npy,MyoSegmenTUM_026,203,MyoSegmenTUM_026,MyoSegmenTUM,0
17595,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_208.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_208.npy,MyoSegmenTUM_026,208,MyoSegmenTUM_026,MyoSegmenTUM,2
17596,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_091.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_091.npy,MyoSegmenTUM_026,91,MyoSegmenTUM_026,MyoSegmenTUM,1
17597,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_147.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_147.npy,MyoSegmenTUM_026,147,MyoSegmenTUM_026,MyoSegmenTUM,3
17598,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_117.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_117.npy,MyoSegmenTUM_026,117,MyoSegmenTUM_026,MyoSegmenTUM,2
17599,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_032.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_032.npy,MyoSegmenTUM_026,32,MyoSegmenTUM_026,MyoSegmenTUM,3
17600,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_084.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_084.npy,MyoSegmenTUM_026,84,MyoSegmenTUM_026,MyoSegmenTUM,4
17601,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_111.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_111.npy,MyoSegmenTUM_026,111,MyoSegmenTUM_026,MyoSegmenTUM,0
17602,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_089.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_089.npy,MyoSegmenTUM_026,89,MyoSegmenTUM_026,MyoSegmenTUM,2
17603,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_029.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_029.npy,MyoSegmenTUM_026,29,MyoSegmenTUM_026,MyoSegmenTUM,4
17604,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_182.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_182.npy,MyoSegmenTUM_026,182,MyoSegmenTUM_026,MyoSegmenTUM,0
17605,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_004.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_004.npy,MyoSegmenTUM_026,4,MyoSegmenTUM_026,MyoSegmenTUM,0
17606,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_086.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_086.npy,MyoSegmenTUM_026,86,MyoSegmenTUM_026,MyoSegmenTUM,2
17607,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_151.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_151.npy,MyoSegmenTUM_026,151,MyoSegmenTUM_026,MyoSegmenTUM,1
17608,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_046.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_046.npy,MyoSegmenTUM_026,46,MyoSegmenTUM_026,MyoSegmenTUM,1
17609,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_173.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_173.npy,MyoSegmenTUM_026,173,MyoSegmenTUM_026,MyoSegmenTUM,2
17610,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_120.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_120.npy,MyoSegmenTUM_026,120,MyoSegmenTUM_026,MyoSegmenTUM,2
17611,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_184.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_184.npy,MyoSegmenTUM_026,184,MyoSegmenTUM_026,MyoSegmenTUM,0
17612,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_070.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_070.npy,MyoSegmenTUM_026,70,MyoSegmenTUM_026,MyoSegmenTUM,4
17613,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_050.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_050.npy,MyoSegmenTUM_026,50,MyoSegmenTUM_026,MyoSegmenTUM,3
17614,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_214.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_214.npy,MyoSegmenTUM_026,214,MyoSegmenTUM_026,MyoSegmenTUM,3
17615,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_129.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_129.npy,MyoSegmenTUM_026,129,MyoSegmenTUM_026,MyoSegmenTUM,4
17616,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_133.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_133.npy,MyoSegmenTUM_026,133,MyoSegmenTUM_026,MyoSegmenTUM,2
17617,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_219.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_219.npy,MyoSegmenTUM_026,219,MyoSegmenTUM_026,MyoSegmenTUM,2
17618,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_141.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_141.npy,MyoSegmenTUM_026,141,MyoSegmenTUM_026,MyoSegmenTUM,1
17619,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_126.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_126.npy,MyoSegmenTUM_026,126,MyoSegmenTUM_026,MyoSegmenTUM,2
17620,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_015.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_015.npy,MyoSegmenTUM_026,15,MyoSegmenTUM_026,MyoSegmenTUM,4
17621,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_056.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_056.npy,MyoSegmenTUM_026,56,MyoSegmenTUM_026,MyoSegmenTUM,3
17622,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_106.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_106.npy,MyoSegmenTUM_026,106,MyoSegmenTUM_026,MyoSegmenTUM,4
17623,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_035.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_035.npy,MyoSegmenTUM_026,35,MyoSegmenTUM_026,MyoSegmenTUM,0
17624,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_128.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_128.npy,MyoSegmenTUM_026,128,MyoSegmenTUM_026,MyoSegmenTUM,3
17625,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_100.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_100.npy,MyoSegmenTUM_026,100,MyoSegmenTUM_026,MyoSegmenTUM,0
17626,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_000.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_000.npy,MyoSegmenTUM_026,0,MyoSegmenTUM_026,MyoSegmenTUM,1
17627,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_066.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_066.npy,MyoSegmenTUM_026,66,MyoSegmenTUM_026,MyoSegmenTUM,2
17628,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_104.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_104.npy,MyoSegmenTUM_026,104,MyoSegmenTUM_026,MyoSegmenTUM,4
17629,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_044.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_044.npy,MyoSegmenTUM_026,44,MyoSegmenTUM_026,MyoSegmenTUM,2
17630,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_030.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_030.npy,MyoSegmenTUM_026,30,MyoSegmenTUM_026,MyoSegmenTUM,3
17631,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_097.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_097.npy,MyoSegmenTUM_026,97,MyoSegmenTUM_026,MyoSegmenTUM,3
17632,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_188.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_188.npy,MyoSegmenTUM_026,188,MyoSegmenTUM_026,MyoSegmenTUM,2
17633,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_075.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_075.npy,MyoSegmenTUM_026,75,MyoSegmenTUM_026,MyoSegmenTUM,3
17634,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_207.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_207.npy,MyoSegmenTUM_026,207,MyoSegmenTUM_026,MyoSegmenTUM,3
17635,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_137.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_137.npy,MyoSegmenTUM_026,137,MyoSegmenTUM_026,MyoSegmenTUM,3
17636,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_040.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_040.npy,MyoSegmenTUM_026,40,MyoSegmenTUM_026,MyoSegmenTUM,4
17637,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_136.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_136.npy,MyoSegmenTUM_026,136,MyoSegmenTUM_026,MyoSegmenTUM,1
17638,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_108.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_108.npy,MyoSegmenTUM_026,108,MyoSegmenTUM_026,MyoSegmenTUM,1
17639,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_172.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_172.npy,MyoSegmenTUM_026,172,MyoSegmenTUM_026,MyoSegmenTUM,0
17640,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_200.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_200.npy,MyoSegmenTUM_026,200,MyoSegmenTUM_026,MyoSegmenTUM,3
17641,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_125.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_125.npy,MyoSegmenTUM_026,125,MyoSegmenTUM_026,MyoSegmenTUM,3
17642,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_140.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_140.npy,MyoSegmenTUM_026,140,MyoSegmenTUM_026,MyoSegmenTUM,1
17643,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_189.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_189.npy,MyoSegmenTUM_026,189,MyoSegmenTUM_026,MyoSegmenTUM,1
17644,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_165.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_165.npy,MyoSegmenTUM_026,165,MyoSegmenTUM_026,MyoSegmenTUM,4
17645,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_036.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_036.npy,MyoSegmenTUM_026,36,MyoSegmenTUM_026,MyoSegmenTUM,0
17646,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_177.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_177.npy,MyoSegmenTUM_026,177,MyoSegmenTUM_026,MyoSegmenTUM,4
17647,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_158.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_158.npy,MyoSegmenTUM_026,158,MyoSegmenTUM_026,MyoSegmenTUM,4
17648,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_055.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_055.npy,MyoSegmenTUM_026,55,MyoSegmenTUM_026,MyoSegmenTUM,0
17649,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_020.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_020.npy,MyoSegmenTUM_026,20,MyoSegmenTUM_026,MyoSegmenTUM,3
17650,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_206.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_206.npy,MyoSegmenTUM_026,206,MyoSegmenTUM_026,MyoSegmenTUM,2
17651,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_057.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_057.npy,MyoSegmenTUM_026,57,MyoSegmenTUM_026,MyoSegmenTUM,4
17652,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_002.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_002.npy,MyoSegmenTUM_026,2,MyoSegmenTUM_026,MyoSegmenTUM,4
17653,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_images/image026/slice_012.npy,/root/space/output/dataset_0_contrast_3/MyoSegmenTUM_masks/image026/slice_012.npy,MyoSegmenTUM_026,12,MyoSegmenTUM_026,MyoSegmenTUM,4
